Turn,Player,PlayerCount,MapWidth,MapHeight,CivId,MetPlayersMask,IsLastPlayer,GDP,Treasury,CoinTier,MonetarySystem,Inflation,Population,Cities,Military,TechsResearched,CultureTotal,TradePartners,CompositeCSI,EraVP,AvgHappiness,Corruption,CrisisType,IndustrialRev,GovernmentType,IncomeTax,IncomeCommercial,IncomeIndustrial,IncomeTileGold,IncomeGoodsEcon,TotalIncome,EffectiveIncome,ExpenseUnits,ExpenseBuildings,TotalExpense,NetFlow,GoodsStockpiled,FoodPerTurn,FamineCities,ScienceDiffusion,CultureDiffusion
125,3,4,80,52,3,10,1,2857,0,1,1,0.0368384,17,5,2,6,1210.7,1,1.11529,49,5.65042,0.04,0,0,5,17,5,0,0,0,27,18,3,14,17,1,881,17,0,0,0
126,0,4,80,52,0,5,0,1707,0,0,0,0,9,3,0,7,982.8,1,0.937483,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,0,4,4,-4,487,17,0,0.5,0.3
126,1,4,80,52,1,10,0,1537,0,0,0,0,4,1,0,6,773.849,0,0.523341,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,568,11,0,0,0
126,2,4,80,52,2,5,0,1314,0,0,0,0,8,2,0,7,804.3,0,1.08564,30,8.81275,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,379,9,0,0,0
126,3,4,80,52,3,10,1,2797,0,1,1,0.0250489,16,5,2,6,1229.6,1,1.1236,49,5.70128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,902,19,0,0,0
127,0,4,80,52,0,5,0,1728,0,0,0,0,9,3,0,7,994.35,1,0.942994,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,0,4,4,-4,492,17,0,0,0
127,1,4,80,52,1,10,0,1545,0,0,0,0,4,1,0,6,780.149,0,0.525063,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,572,11,0,0,0
127,2,4,80,52,2,5,0,1335,0,0,0,0,8,2,0,7,814.8,0,1.09012,30,8.81275,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,369,9,0,0,0
127,3,4,80,52,3,10,1,2853,0,1,1,0.00098508,15,5,2,6,1247.45,1,1.11993,49,5.75213,0.04,0,0,5,15,5,0,0,0,25,16,3,14,17,-1,920,19,0,0,0
128,0,4,80,52,0,5,0,1820,0,0,0,0,9,3,0,7,1005.9,1,0.94558,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,0,4,4,-4,502,17,0,0,0
128,1,4,80,52,1,10,0,1557,0,0,0,0,4,1,0,6,786.449,0,0.52373,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,576,11,0,0,0
128,2,4,80,52,2,5,0,1316,0,0,0,0,8,2,0,7,825.3,0,1.1496,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,375,9,0,0,0
128,3,4,80,52,3,10,1,2950,0,1,1,-0.00913064,15,5,2,6,1265.3,1,1.12136,49,5.75213,0.04,0,0,5,15,5,0,0,0,25,16,3,14,17,-1,941,19,0,0,0
129,0,4,80,52,0,5,0,1886,0,0,0,0,9,3,1,7,1017.45,1,1.03025,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,523,17,0,0,0
129,1,4,80,52,1,10,0,1569,0,0,0,0,4,1,0,6,792.749,0,0.509957,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,579,11,0,0,0
129,2,4,80,52,2,5,0,1338,0,0,0,0,8,2,0,7,835.8,0,1.13421,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,366,9,0,0,0
129,3,4,80,52,3,10,1,3042,0,1,1,-0.0106769,16,5,2,6,1284.2,1,1.05728,49,5.70128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,951,19,0,0,0
130,0,4,80,52,0,5,0,1810,0,0,0,0,8,3,1,7,1027.95,1,1.02214,86,13.1124,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,528,17,0,0,0
130,1,4,80,52,1,10,0,1577,0,0,0,0,4,1,0,6,799.049,0,0.511711,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,583,11,0,0,0
130,2,4,80,52,2,5,0,1338,0,0,0,0,8,2,0,7,846.3,0,1.13816,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,372,9,0,0,0
130,3,4,80,52,3,10,1,3222,0,1,1,-0.016035,16,5,2,6,1303.1,1,1.06309,49,5.50128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,968,19,0,0,0
131,0,4,80,52,0,5,0,1841,0,0,0,0,9,3,1,7,1039.5,1,1.01936,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,534,17,0,0,0
131,1,4,80,52,1,10,0,1589,0,0,0,0,4,1,0,6,805.349,0,0.505926,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,586,11,0,0,0
131,2,4,80,52,2,5,0,1377,0,0,0,0,8,2,0,7,856.8,0,1.12912,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,377,9,0,0,0
131,3,4,80,52,3,10,1,3294,0,1,1,-0.0101541,17,5,2,6,1323.05,1,1.0658,49,5.55042,0.04,0,0,5,17,5,0,0,0,27,18,3,14,17,1,986,19,0,0,0
132,0,4,80,52,0,5,0,1920,0,0,0,0,9,3,1,7,1051.05,1,1.02763,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,563,17,0,0.5,0.3
132,1,4,80,52,1,10,0,1597,0,0,0,0,4,1,0,6,811.649,0,0.507767,55,4.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,583,11,0,0,0
132,2,4,80,52,2,5,0,1419,0,0,0,0,7,2,0,7,866.25,0,1.12793,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,382,8,0,0,0
132,3,4,80,52,3,10,1,3265,0,1,1,-0.000574769,17,5,2,6,1343,1,1.06763,49,5.55042,0.04,0,0,5,17,5,0,0,0,27,18,3,14,17,1,992,19,0,0,0
133,0,4,80,52,0,5,0,1925,0,0,0,0,9,3,1,7,1062.6,1,1.0356,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,561,17,0,0.5,0.3
133,1,4,80,52,1,10,0,1592,0,0,0,0,4,1,0,6,817.949,0,0.573833,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,587,11,0,0,0
133,2,4,80,52,2,5,0,1376,0,0,0,0,7,2,0,7,875.7,0,1.13203,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,386,8,0,0,0
133,3,4,80,52,3,10,1,3133,0,1,1,0.0165282,16,5,2,6,1361.9,1,1.06022,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1036,18,0,0,0
134,0,4,80,52,0,5,0,2007,0,0,0,0,9,3,1,7,1074.15,1,1.02452,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,577,17,0,0.5,0.3
134,1,4,80,52,1,10,0,1637,0,0,0,0,4,1,0,6,824.249,0,0.577202,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,591,11,0,0,0
134,2,4,80,52,2,5,0,1474,0,0,0,0,7,2,0,7,885.15,0,0.888487,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,388,8,0,0,0
134,3,4,80,52,3,10,1,3480,0,1,1,-0.0190196,16,5,2,6,1380.8,1,1.31148,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1092,18,0,0.5,0.3
135,0,4,80,52,0,5,0,2098,0,0,0,0.08,10,3,1,7,1086.75,1,1.03119,86,12.9429,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,584,18,0,0.5,0.3
135,1,4,80,52,1,10,0,1598,0,0,0,0,4,1,0,6,830.549,0,0.572167,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,594,11,0,0,0
135,2,4,80,52,2,5,0,1459,0,0,0,0,7,2,0,7,894.6,0,1.12194,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,390,8,0,0,0
135,3,4,80,52,3,10,1,3470,0,1,1,0.0189337,16,5,2,6,1399.7,1,1.06625,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1111,18,0,0.5,0.3
136,0,4,80,52,0,5,0,2165,0,0,0,0,10,3,1,7,1099.35,1,1.02396,86,12.9429,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,591,18,0,0.5,0.3
136,1,4,80,52,1,10,0,1708,0,0,0,0,4,1,0,6,836.849,0,0.570686,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,598,11,0,0,0
136,2,4,80,52,2,5,0,1545,0,0,0,0,7,2,0,7,904.05,0,0.935926,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,392,8,0,0,0
136,3,4,80,52,3,10,1,3623,0,1,1,0.0140974,17,5,2,6,1419.65,1,1.25203,49,5.55042,0.04,0,0,5,17,5,0,0,0,27,18,3,14,17,1,1156,16,0,1,0.6
137,0,4,80,52,0,5,0,2083,0,0,0,0,10,3,1,7,1111.95,1,1.02771,86,12.9429,0,0,0,5,0,0,0,0,0,0,0,2,4,6,-6,590,18,0,0,0
137,1,4,80,52,1,10,0,1672,0,0,0,0,4,1,0,6,843.149,0,0.57327,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,601,11,0,0,0
137,2,4,80,52,2,5,0,1477,0,0,0,0,8,2,0,7,914.55,0,1.1284,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,403,9,0,0,0
137,3,4,80,52,3,10,1,3722,0,1,1,-0.106021,16,5,2,6,1434.95,1,1.0359,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1165,16,0,1,0.6
138,0,4,80,52,0,5,0,2104,0,0,0,0,10,3,2,7,1124.55,1,1.06959,86,12.9429,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,598,18,0,0,0
138,1,4,80,52,1,10,0,1662,0,0,0,0,4,1,0,6,849.449,0,0.561627,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,605,11,0,0,0
138,2,4,80,52,2,5,0,1518,0,0,0,0,8,2,0,7,925.05,0,1.11665,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,408,9,0,0,0
138,3,4,80,52,3,10,1,3891,0,1,1,-0.00570587,16,5,2,6,1453.85,1,1.03241,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1184,16,0,1,0.6
139,0,4,80,52,0,5,0,2152,0,0,0,0,9,3,2,7,1136.1,1,1.06946,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,616,18,0,0,0
139,1,4,80,52,1,10,0,1656,0,0,0,0,4,1,0,6,855.749,0,0.562595,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,605,11,0,0,0
139,2,4,80,52,2,5,0,1593,0,0,0,0,8,2,0,7,935.55,0,1.12254,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,413,9,0,0,0
139,3,4,80,52,3,10,1,3910,0,1,1,0.0257943,16,5,2,6,1472.75,1,1.03563,49,5.60128,0.04,0,0,5,16,5,0,0,0,26,17,3,14,17,0,1212,16,0,1,0.6
140,0,4,80,52,0,5,0,2249,0,0,0,0,9,3,2,7,1147.65,1,1.06796,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,623,18,0,0,0
140,1,4,80,52,1,10,0,1664,0,0,0,0,4,1,0,6,862.049,0,0.559617,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,609,11,0,0,0
140,2,4,80,52,2,5,0,1612,0,0,0,0,8,2,0,7,946.05,0,1.11885,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,418,9,0,0,0
140,3,4,80,52,3,10,1,3965,0,1,1,0.0307621,17,5,2,6,1491.75,1,1.03487,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1232,17,0,1,0.6
141,0,4,80,52,0,5,0,2260,0,0,0,0,9,3,2,7,1159.2,1,1.0666,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,628,18,0,0,0
141,1,4,80,52,1,10,0,1688,0,0,0,0,4,1,0,6,868.349,0,0.559752,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,613,11,0,0,0
141,2,4,80,52,2,5,0,1612,0,0,0,0,8,2,0,7,956.55,0,1.11411,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,423,9,0,0,0
141,3,4,80,52,3,10,1,4005,0,1,1,0.0376248,17,5,2,6,1510.75,1,1.04084,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1226,17,0,1,0.6
142,0,4,80,52,0,5,0,2208,0,0,0,0,9,3,2,7,1170.75,1,1.06782,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,595,18,0,0.5,0.3
142,1,4,80,52,1,10,0,1688,0,0,0,0,4,1,0,6,874.649,0,0.561932,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,573,11,0,0,0
142,2,4,80,52,2,5,0,1588,0,0,0,0,8,2,0,7,967.05,0,1.11955,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,428,9,0,0,0
142,3,4,80,52,3,10,1,3920,0,1,1,0.0610693,17,5,2,6,1528.8,1,1.01698,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1273,17,0,0.5,0.3
143,0,4,80,52,0,5,0,2171,0,0,0,0,8,3,2,7,1181.25,1,1.05309,86,13.1124,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,601,17,0,0.5,0.3
143,1,4,80,52,1,10,0,1615,0,0,0,0,4,1,0,7,880.949,0,0.567809,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,549,11,0,0,0
143,2,4,80,52,2,5,0,1707,0,0,0,0,8,2,0,7,977.55,0,1.12009,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,433,9,0,0,0
143,3,4,80,52,3,10,1,4242,0,1,1,0.0139785,17,5,2,6,1548.75,1,1.05028,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1295,17,0,0.5,0.3
144,0,4,80,52,0,5,0,2163,0,0,0,0,9,3,2,7,1192.8,1,1.06183,86,13.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,615,17,0,0.5,0.3
144,1,4,80,52,1,10,0,1595,0,0,0,0,4,1,0,7,887.249,0,0.567424,55,6.8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,532,11,0,0,0
144,2,4,80,52,2,5,0,1688,0,0,0,0,8,2,0,7,988.05,0,1.11978,30,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,438,9,0,0,0
144,3,4,80,52,3,10,1,4225,0,1,1,0.0253839,16,5,2,6,1567.65,1,1.04121,49,5.60128,0.04,0,0,5,16,5,0,1,0,27,18,3,14,17,1,1319,19,0,0,0
145,0,4,80,52,0,5,0,2491,0,0,0,0.11,9,3,2,7,1204.35,1,1.0926,86,14.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,621,17,0,0.5,0.3
145,1,4,80,52,1,10,0,1708,7,1,0,0,4,1,0,7,893.549,0,0.593835,55,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,535,11,0,0,0
145,2,4,80,52,2,5,0,1781,0,0,0,0,7,2,0,7,997.5,0,1.07639,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,443,8,0,0,0
145,3,4,80,52,3,10,1,5031,0,1,1,-0.0130031,17,5,2,6,1587.6,1,1.06057,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1336,21,0,0,0
146,0,4,80,52,0,5,0,2359,0,0,0,0,9,3,2,7,1215.9,1,1.0966,86,14.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,621,17,0,0.5,0.3
146,1,4,80,52,1,10,0,1705,14,1,1,-0.0114731,4,1,0,7,899.849,0,0.619834,55,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,539,11,0,0,0
146,2,4,80,52,2,5,0,1738,0,0,0,0,7,2,0,7,1006.95,0,1.06115,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,447,8,0,0,0
146,3,4,80,52,3,10,1,4590,0,1,1,0.0600532,17,5,2,6,1605.65,1,1.02988,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1353,21,0,0,0
147,0,4,80,52,0,5,0,2184,0,0,0,0,9,3,2,7,1227.45,1,1.12485,86,15.0277,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,623,17,0,0,0.6
147,1,4,80,52,1,10,0,1652,21,1,1,-0.00411639,4,1,0,7,906.149,0,0.639458,55,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,542,11,0,0,0
147,2,4,80,52,2,5,0,1690,0,0,0,0,7,2,0,7,1016.4,0,1.04474,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,470,8,0,0,0
147,3,4,80,52,3,10,1,4261,0,1,1,0.0699909,17,5,2,6,1623.7,1,1.02946,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1367,21,0,0,0
148,0,4,80,52,0,5,0,2120,0,0,0,0,10,3,2,7,1240.05,1,1.12384,86,14.9429,0,0,0,5,0,0,0,0,0,0,0,4,4,8,-8,629,18,0,0,0.6
148,1,4,80,52,1,10,0,1642,28,1,1,-0.00769478,4,1,0,7,912.449,0,0.651963,55,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,546,11,0,0,0
148,2,4,80,52,2,5,0,1729,0,0,0,0,7,2,0,7,1025.85,0,1.02518,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,474,8,0,0,0
148,3,4,80,52,3,10,1,4273,0,1,1,0.0539055,17,5,2,6,1641.75,1,1.02694,49,5.55042,0.04,0,0,5,17,5,0,1,0,28,18,3,14,17,1,1387,21,0,0,0
149,0,4,80,52,0,5,0,2300,0,0,0,0,11,4,2,7,1253.7,1,1.16006,86,15.1072,0,0,0,5,0,0,0,0,0,0,0,4,6,10,-10,647,24,0,0,0.6
149,1,4,80,52,1,10,0,1679,35,1,1,-0.0141972,4,1,0,7,918.749,0,0.615169,55,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,550,11,0,0,0
149,2,4,80,52,2,5,0,1831,0,0,0,0,7,2,0,7,1035.3,0,0.88346,30,10.9399,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,478,8,0,0,0
149,3,4,80,52,3,10,1,4888,0,1,2,0.255544,15,5,2,6,1657.05,1,1.18463,49,5.65213,0.04,0,0,5,15,5,0,0,0,25,16,3,14,17,-1,1373,20,0,0.5,0.3
150,0,4,80,52,0,5,0,2406,0,0,0,0,11,4,2,7,1267.35,1,1.15665,110,15.1072,0,0,0,5,0,0,0,0,0,0,0,4,6,10,-10,655,24,0,0,0.6
150,1,4,80,52,1,10,0,1667,42,1,1,-0.00749862,4,1,0,7,925.049,0,0.673999,66,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,553,11,0,0,0
150,2,4,80,52,2,5,0,1831,0,0,0,0,8,2,0,7,1045.8,0,1.00144,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,482,9,0,0,0
150,3,4,80,52,3,10,1,4616,-5,1,2,0.217598,15,5,2,6,1672.35,1,0.987815,61,5.25213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1387,20,0,0.5,0.3
151,0,4,80,52,0,5,0,2415,0,0,0,0,12,4,2,7,1282.05,1,1.15741,110,15.0243,0,0,0,5,0,0,0,0,0,0,0,4,6,10,-10,655,24,0,0,0.6
151,1,4,80,52,1,10,0,1694,49,1,1,-0.0106853,4,1,0,7,931.349,0,0.633169,66,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,557,11,0,0,0
151,2,4,80,52,2,5,0,1869,0,0,0,0,8,2,0,7,1056.3,0,0.890939,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,0,2,2,-2,487,9,0,0,0
151,3,4,80,52,3,10,1,4731,-11,1,2,0.171874,15,5,2,6,1687.65,1,1.12201,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1361,20,0,1,0.6
152,0,4,80,52,0,5,0,2308,0,0,0,0,11,4,2,7,1295.7,1,1.12001,110,15.0879,0,0,0,5,0,0,0,0,0,0,0,4,6,10,-10,605,24,0,0.5,0.9
152,1,4,80,52,1,10,0,1707,56,1,1,-0.0086071,4,1,0,7,937.649,0,0.693982,66,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,561,11,0,0,0
152,2,4,80,52,2,5,0,1854,0,0,0,0,8,2,1,7,1066.8,0,1.03982,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,492,9,0,0,0
152,3,4,80,52,3,10,1,4658,-19,1,2,0.198458,15,5,2,6,1702.95,1,0.959258,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1356,20,0,1,0.6
153,0,4,80,52,0,5,0,2216,0,0,0,0,11,4,1,7,1309.35,1,1.06543,110,15.0879,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,622,24,0,0.5,0.9
153,1,4,80,52,1,10,0,1700,63,1,1,-0.00427244,4,1,0,7,943.949,0,0.704729,66,6.8,0,0,0,6,4,0,0,0,0,9,6,0,0,0,6,579,11,0,0,0
153,2,4,80,52,2,5,0,1818,0,0,0,0,8,2,1,7,1077.3,0,1.04294,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,497,9,0,0,0
153,3,4,80,52,3,10,1,4999,-25,1,3,0.263045,15,5,2,6,1719.1,1,0.999134,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1357,20,0,1,0.6
154,0,4,80,52,0,5,0,2388,0,0,0,0,11,4,1,7,1323,1,1.04374,110,15.0879,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,632,24,0,0.5,0.9
154,1,4,80,52,1,10,0,1841,70,1,1,-0.0198556,4,1,1,7,950.249,0,0.773101,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,583,11,0,0,0
154,2,4,80,52,2,5,0,1966,0,0,0,0,8,2,1,7,1087.8,0,1.01384,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,502,9,0,0,0
154,3,4,80,52,3,10,1,5091,-33,1,3,0.204509,16,5,2,6,1736.2,1,0.972898,61,5.00128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1351,21,0,1,0.6
155,0,4,80,52,0,5,0,2393,0,0,0,0,12,4,1,7,1337.7,1,1.05416,110,15.0243,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,640,25,0,0.5,0.9
155,1,4,80,52,1,10,0,1766,75,1,1,0.00521857,4,1,1,7,956.549,0,0.77784,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,586,11,0,0,0
155,2,4,80,52,2,5,0,1934,0,0,0,0,8,2,1,7,1098.3,0,1.00813,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,507,9,0,0,0
155,3,4,80,52,3,10,1,4881,-42,1,3,0.192078,15,5,2,6,1752.35,1,0.96329,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1364,21,0,1,0.6
156,0,4,80,52,0,5,0,2440,0,0,0,0,11,4,1,7,1351.35,1,1.05214,110,15.0879,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,648,24,0,0.5,0.9
156,1,4,80,52,1,10,0,1768,80,1,1,-0.000342696,4,1,1,7,962.849,0,0.785609,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,602,11,0,0,0
156,2,4,80,52,2,5,0,1958,0,0,0,0,8,2,1,7,1108.8,0,1.00723,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,512,9,0,0,0
156,3,4,80,52,3,10,1,4954,-54,1,3,0.182744,15,5,2,6,1768.5,1,0.967986,61,5.05213,0.02,0,0,4,15,5,0,0,0,25,16,3,14,17,-1,1375,21,0,1,0.6
157,0,4,80,52,0,5,0,2426,0,0,0,0,13,4,1,7,1367.1,1,1.05108,110,15.0243,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,652,22,0,0,0
157,1,4,80,52,1,10,0,1862,112,1,1,-0.0140717,4,1,1,7,969.149,0,0.80928,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,606,11,0,0,0
157,2,4,80,52,2,5,0,1942,0,0,0,0,8,2,1,7,1119.3,0,0.962349,41,10.8128,0,0,0,5,0,0,0,0,0,0,0,2,2,4,-4,530,9,0,0,0
157,3,4,80,52,3,10,1,5036,-66,1,3,0.175636,16,5,2,6,1785.6,1,0.964253,61,5.00128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1385,19,0,0.5,0.3
158,0,4,80,52,0,5,0,2451,0,0,0,0,13,4,1,7,1382.85,1,1.06081,110,14.9771,0,0,0,5,0,0,0,0,0,0,0,2,6,8,-8,660,22,0,0,0
158,1,4,80,52,1,10,0,1969,117,1,1,-0.0168473,4,1,1,7,975.449,0,0.794573,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,597,11,0,0,0
158,2,4,80,52,2,5,0,2034,0,0,0,0,7,2,2,7,1128.75,0,0.990436,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,535,8,0,0,0
158,3,4,80,52,3,10,1,5223,-77,1,3,0.170164,16,5,2,6,1802.7,1,0.950894,61,5.00128,0.02,0,0,4,16,5,0,0,0,26,17,3,14,17,0,1366,19,0,0.5,0.3
159,0,4,80,52,0,5,0,2477,0,0,0,0,13,4,1,7,1398.6,1,1.05568,110,14.9771,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,671,22,0,0,0
159,1,4,80,52,1,10,0,1940,122,1,1,-0.0014384,4,1,1,7,981.749,0,0.795132,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,534,11,0,0,0
159,2,4,80,52,2,5,0,2063,0,0,0,0,7,2,2,7,1138.2,0,0.984458,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,539,8,0,0,0
159,3,4,80,52,3,10,1,5104,-88,1,3,0.165917,17,5,2,6,1820.75,1,0.95279,61,4.95042,0.02,0,0,4,17,5,0,1,0,28,18,3,14,17,1,1413,20,0,0,0
160,0,4,80,52,0,5,0,2588,0,0,0,0,13,4,1,7,1414.35,1,1.05598,110,15.1021,0,0,0,5,0,0,0,0,0,0,0,2,7,9,-9,679,22,0,0,0
160,1,4,80,52,1,10,0,1721,127,1,1,0.0440212,4,1,1,7,987.749,0,0.785775,66,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,533,11,0,0,0
160,2,4,80,52,2,5,0,2141,0,0,0,0,7,2,2,7,1147.65,0,0.979127,41,10.9399,0,0,0,5,0,0,0,0,0,0,0,4,2,6,-6,543,8,0,0,0
160,3,4,80,52,3,10,1,5313,-98,1,3,0.1626,18,5,2,6,1839.75,1,0.961729,61,4.89957,0.02,0,0,4,18,5,0,1,0,29,19,3,14,17,2,1299,20,0,0,0
